datetime,AQI_PM2.5,Parameter_PM2.5,Unit_PM2.5,Value_PM2.5,Category_PM2.5,AQI_OZONE,Parameter_OZONE,Unit_OZONE,Value_OZONE,Category_OZONE
2019-06-18T00:00:00,36.0,PM2.5,UG/M3,8.7,1.0,27.0,OZONE,PPB,29.0,1.0
2019-06-18T01:00:00,37.0,PM2.5,UG/M3,8.9,1.0,26.0,OZONE,PPB,28.0,1.0
2019-06-18T02:00:00,38.0,PM2.5,UG/M3,9.1,1.0,24.0,OZONE,PPB,26.0,1.0
2019-06-18T03:00:00,39.0,PM2.5,UG/M3,9.4,1.0,21.0,OZONE,PPB,23.0,1.0
2019-06-18T04:00:00,39.0,PM2.5,UG/M3,9.4,1.0,19.0,OZONE,PPB,20.0,1.0
2019-06-18T05:00:00,40.0,PM2.5,UG/M3,9.5,1.0,18.0,OZONE,PPB,19.0,1.0
2019-06-18T06:00:00,40.0,PM2.5,UG/M3,9.6,1.0,17.0,OZONE,PPB,18.0,1.0
2019-06-18T07:00:00,40.0,PM2.5,UG/M3,9.7,1.0,16.0,OZONE,PPB,17.0,1.0
2019-06-18T08:00:00,40.0,PM2.5,UG/M3,9.5,1.0,15.0,OZONE,PPB,16.0,1.0
2019-06-18T09:00:00,39.0,PM2.5,UG/M3,9.4,1.0,17.0,OZONE,PPB,18.0,1.0
2019-06-18T10:00:00,39.0,PM2.5,UG/M3,9.3,1.0,19.0,OZONE,PPB,20.0,1.0
2019-06-18T11:00:00,38.0,PM2.5,UG/M3,9.0,1.0,21.0,OZONE,PPB,23.0,1.0
2019-06-18T12:00:00,36.0,PM2.5,UG/M3,8.6,1.0,26.0,OZONE,PPB,28.0,1.0
2019-06-18T13:00:00,35.0,PM2.5,UG/M3,8.3,1.0,30.0,OZONE,PPB,32.0,1.0
2019-06-18T14:00:00,33.0,PM2.5,UG/M3,7.9,1.0,31.0,OZONE,PPB,33.0,1.0
2019-06-18T15:00:00,32.0,PM2.5,UG/M3,7.6,1.0,32.0,OZONE,PPB,35.0,1.0
2019-06-18T16:00:00,30.0,PM2.5,UG/M3,7.2,1.0,32.0,OZONE,PPB,35.0,1.0
2019-06-18T17:00:00,28.0,PM2.5,UG/M3,6.8,1.0,31.0,OZONE,PPB,34.0,1.0
2019-06-18T18:00:00,27.0,PM2.5,UG/M3,6.4,1.0,31.0,OZONE,PPB,34.0,1.0
2019-06-18T19:00:00,24.0,PM2.5,UG/M3,5.7,1.0,31.0,OZONE,PPB,34.0,1.0
2019-06-18T20:00:00,21.0,PM2.5,UG/M3,5.1,1.0,31.0,OZONE,PPB,33.0,1.0
2019-06-18T21:00:00,20.0,PM2.5,UG/M3,4.7,1.0,29.0,OZONE,PPB,31.0,1.0
2019-06-18T22:00:00,20.0,PM2.5,UG/M3,4.7,1.0,28.0,OZONE,PPB,30.0,1.0
2019-06-18T23:00:00,19.0,PM2.5,UG/M3,4.5,1.0,27.0,OZONE,PPB,29.0,1.0
2019-06-19T00:00:00,18.0,PM2.5,UG/M3,4.2,1.0,26.0,OZONE,PPB,28.0,1.0
2019-06-19T01:00:00,16.0,PM2.5,UG/M3,3.9,1.0,26.0,OZONE,PPB,28.0,1.0
2019-06-19T02:00:00,15.0,PM2.5,UG/M3,3.6,1.0,25.0,OZONE,PPB,27.0,1.0
2019-06-19T03:00:00,14.0,PM2.5,UG/M3,3.3,1.0,24.0,OZONE,PPB,26.0,1.0
2019-06-19T04:00:00,13.0,PM2.5,UG/M3,3.1,1.0,23.0,OZONE,PPB,25.0,1.0
2019-06-19T05:00:00,13.0,PM2.5,UG/M3,3.0,1.0,22.0,OZONE,PPB,24.0,1.0
2019-06-19T06:00:00,12.0,PM2.5,UG/M3,2.9,1.0,22.0,OZONE,PPB,24.0,1.0
2019-06-19T07:00:00,12.0,PM2.5,UG/M3,2.8,1.0,21.0,OZONE,PPB,23.0,1.0
2019-06-19T08:00:00,12.0,PM2.5,UG/M3,2.8,1.0,20.0,OZONE,PPB,22.0,1.0
2019-06-19T09:00:00,12.0,PM2.5,UG/M3,2.9,1.0,21.0,OZONE,PPB,23.0,1.0
2019-06-19T10:00:00,13.0,PM2.5,UG/M3,3.0,1.0,22.0,OZONE,PPB,24.0,1.0
2019-06-19T11:00:00,13.0,PM2.5,UG/M3,3.1,1.0,23.0,OZONE,PPB,25.0,1.0
2019-06-19T12:00:00,13.0,PM2.5,UG/M3,3.1,1.0,25.0,OZONE,PPB,27.0,1.0
2019-06-19T13:00:00,13.0,PM2.5,UG/M3,3.1,1.0,26.0,OZONE,PPB,28.0,1.0
2019-06-19T14:00:00,13.0,PM2.5,UG/M3,3.0,1.0,27.0,OZONE,PPB,29.0,1.0
2019-06-19T15:00:00,12.0,PM2.5,UG/M3,2.9,1.0,27.0,OZONE,PPB,29.0,1.0
2019-06-19T16:00:00,12.0,PM2.5,UG/M3,2.8,1.0,26.0,OZONE,PPB,28.0,1.0
2019-06-19T17:00:00,11.0,PM2.5,UG/M3,2.7,1.0,24.0,OZONE,PPB,26.0,1.0
2019-06-19T18:00:00,11.0,PM2.5,UG/M3,2.7,1.0,23.0,OZONE,PPB,25.0,1.0
2019-06-19T19:00:00,11.0,PM2.5,UG/M3,2.7,1.0,22.0,OZONE,PPB,24.0,1.0
2019-06-19T20:00:00,11.0,PM2.5,UG/M3,2.6,1.0,20.0,OZONE,PPB,22.0,1.0
2019-06-19T21:00:00,11.0,PM2.5,UG/M3,2.7,1.0,19.0,OZONE,PPB,21.0,1.0
2019-06-19T22:00:00,12.0,PM2.5,UG/M3,2.9,1.0,19.0,OZONE,PPB,20.0,1.0
2019-06-19T23:00:00,13.0,PM2.5,UG/M3,3.1,1.0,18.0,OZONE,PPB,19.0,1.0
2019-06-20T00:00:00,15.0,PM2.5,UG/M3,3.5,1.0,18.0,OZONE,PPB,19.0,1.0
2019-06-20T01:00:00,16.0,PM2.5,UG/M3,3.8,1.0,,,,,
2019-06-20T02:00:00,18.0,PM2.5,UG/M3,4.3,1.0,,,,,
2019-06-20T03:00:00,19.0,PM2.5,UG/M3,4.6,1.0,,,,,
2019-06-20T04:00:00,21.0,PM2.5,UG/M3,5.0,1.0,,,,,
2019-06-20T05:00:00,21.0,PM2.5,UG/M3,5.1,1.0,,,,,
2019-06-20T06:00:00,22.0,PM2.5,UG/M3,5.2,1.0,,,,,
2019-06-20T07:00:00,22.0,PM2.5,UG/M3,5.2,1.0,,,,,
2019-06-20T08:00:00,21.0,PM2.5,UG/M3,5.0,1.0,,,,,
2019-06-20T09:00:00,21.0,PM2.5,UG/M3,5.0,1.0,,,,,
2019-06-20T10:00:00,21.0,PM2.5,UG/M3,5.1,1.0,,,,,
2019-06-20T11:00:00,22.0,PM2.5,UG/M3,5.3,1.0,,,,,
2019-06-20T12:00:00,23.0,PM2.5,UG/M3,5.5,1.0,,,,,
2019-06-20T13:00:00,23.0,PM2.5,UG/M3,5.5,1.0,,,,,
2019-06-20T14:00:00,23.0,PM2.5,UG/M3,5.6,1.0,,,,,
2019-06-20T15:00:00,23.0,PM2.5,UG/M3,5.6,1.0,,,,,
2019-06-20T16:00:00,24.0,PM2.5,UG/M3,5.7,1.0,,,,,
2019-06-20T17:00:00,24.0,PM2.5,UG/M3,5.8,1.0,,,,,
2019-06-20T18:00:00,25.0,PM2.5,UG/M3,6.0,1.0,,,,,
2019-06-20T19:00:00,25.0,PM2.5,UG/M3,6.1,1.0,,,,,
2019-06-20T20:00:00,25.0,PM2.5,UG/M3,6.1,1.0,,,,,
2019-06-20T21:00:00,26.0,PM2.5,UG/M3,6.2,1.0,,,,,
2019-06-20T22:00:00,26.0,PM2.5,UG/M3,6.2,1.0,,,,,
2019-06-20T23:00:00,24.0,PM2.5,UG/M3,5.8,1.0,,,,,
2019-06-21T00:00:00,23.0,PM2.5,UG/M3,5.6,1.0,,,,,
2019-06-21T01:00:00,23.0,PM2.5,UG/M3,5.4,1.0,,,,,
2019-06-21T02:00:00,20.0,PM2.5,UG/M3,4.9,1.0,,,,,
2019-06-21T03:00:00,19.0,PM2.5,UG/M3,4.5,1.0,,,,,
2019-06-21T04:00:00,5.0,PM2.5,UG/M3,1.2,1.0,,,,,
2019-06-21T05:00:00,13.0,PM2.5,UG/M3,3.0,1.0,,,,,
2019-06-21T06:00:00,14.0,PM2.5,UG/M3,3.3,1.0,,,,,
2019-06-21T07:00:00,9.0,PM2.5,UG/M3,2.2,1.0,,,,,
2019-06-21T08:00:00,9.0,PM2.5,UG/M3,2.2,1.0,,,,,
2019-06-21T18:00:00,8.0,PM2.5,UG/M3,1.9,1.0,,,,,
2019-06-21T19:00:00,13.0,PM2.5,UG/M3,3.1,1.0,,,,,
2019-06-21T20:00:00,11.0,PM2.5,UG/M3,2.7,1.0,,,,,
2019-06-21T21:00:00,16.0,PM2.5,UG/M3,3.8,1.0,,,,,
2019-06-21T22:00:00,14.0,PM2.5,UG/M3,3.4,1.0,,,,,
2019-06-21T23:00:00,15.0,PM2.5,UG/M3,3.6,1.0,,,,,
2019-06-22T00:00:00,13.0,PM2.5,UG/M3,3.1,1.0,,,,,
2019-06-22T01:00:00,8.0,PM2.5,UG/M3,1.9,1.0,,,,,
2019-06-22T02:00:00,8.0,PM2.5,UG/M3,1.8,1.0,,,,,
2019-06-22T03:00:00,8.0,PM2.5,UG/M3,1.8,1.0,,,,,
2019-06-22T04:00:00,7.0,PM2.5,UG/M3,1.7,1.0,,,,,
2019-06-22T05:00:00,7.0,PM2.5,UG/M3,1.6,1.0,,,,,
2019-06-22T06:00:00,7.0,PM2.5,UG/M3,1.7,1.0,,,,,
2019-06-22T07:00:00,7.0,PM2.5,UG/M3,1.6,1.0,,,,,
2019-06-22T08:00:00,6.0,PM2.5,UG/M3,1.4,1.0,,,,,
2019-06-22T09:00:00,6.0,PM2.5,UG/M3,1.4,1.0,,,,,
2019-06-22T10:00:00,6.0,PM2.5,UG/M3,1.4,1.0,,,,,
2019-06-22T11:00:00,6.0,PM2.5,UG/M3,1.4,1.0,,,,,
2019-06-22T12:00:00,6.0,PM2.5,UG/M3,1.4,1.0,,,,,
2019-06-22T13:00:00,5.0,PM2.5,UG/M3,1.3,1.0,,,,,
2019-06-22T14:00:00,5.0,PM2.5,UG/M3,1.3,1.0,,,,,
2019-06-22T15:00:00,5.0,PM2.5,UG/M3,1.3,1.0,,,,,
2019-06-22T16:00:00,5.0,PM2.5,UG/M3,1.3,1.0,,,,,
2019-06-22T17:00:00,6.0,PM2.5,UG/M3,1.4,1.0,,,,,
2019-06-22T18:00:00,6.0,PM2.5,UG/M3,1.4,1.0,,,,,
2019-06-22T19:00:00,7.0,PM2.5,UG/M3,1.6,1.0,,,,,
2019-06-22T20:00:00,7.0,PM2.5,UG/M3,1.7,1.0,,,,,
2019-06-22T21:00:00,7.0,PM2.5,UG/M3,1.6,1.0,,,,,
2019-06-22T22:00:00,7.0,PM2.5,UG/M3,1.6,1.0,,,,,
2019-06-22T23:00:00,7.0,PM2.5,UG/M3,1.6,1.0,,,,,
2019-06-23T00:00:00,7.0,PM2.5,UG/M3,1.6,1.0,,,,,
2019-06-23T01:00:00,7.0,PM2.5,UG/M3,1.7,1.0,,,,,
2019-06-23T02:00:00,8.0,PM2.5,UG/M3,1.8,1.0,,,,,
2019-06-23T03:00:00,8.0,PM2.5,UG/M3,1.8,1.0,,,,,
2019-06-23T04:00:00,8.0,PM2.5,UG/M3,1.9,1.0,,,,,
2019-06-23T05:00:00,8.0,PM2.5,UG/M3,1.9,1.0,,,,,
2019-06-23T06:00:00,8.0,PM2.5,UG/M3,2.0,1.0,,,,,
2019-06-23T07:00:00,9.0,PM2.5,UG/M3,2.1,1.0,,,,,
2019-06-23T08:00:00,9.0,PM2.5,UG/M3,2.2,1.0,,,,,
2019-06-23T09:00:00,10.0,PM2.5,UG/M3,2.3,1.0,,,,,
2019-06-23T10:00:00,10.0,PM2.5,UG/M3,2.4,1.0,,,,,
2019-06-23T11:00:00,10.0,PM2.5,UG/M3,2.5,1.0,,,,,
2019-06-23T12:00:00,10.0,PM2.5,UG/M3,2.5,1.0,,,,,
2019-06-23T13:00:00,11.0,PM2.5,UG/M3,2.6,1.0,,,,,
2019-06-23T14:00:00,12.0,PM2.5,UG/M3,2.8,1.0,,,,,
2019-06-23T15:00:00,13.0,PM2.5,UG/M3,3.0,1.0,,,,,
2019-06-23T16:00:00,13.0,PM2.5,UG/M3,3.2,1.0,,,,,
2019-06-23T17:00:00,13.0,PM2.5,UG/M3,3.2,1.0,,,,,
2019-06-23T18:00:00,14.0,PM2.5,UG/M3,3.3,1.0,,,,,
2019-06-23T19:00:00,14.0,PM2.5,UG/M3,3.3,1.0,,,,,
2019-06-23T20:00:00,15.0,PM2.5,UG/M3,3.5,1.0,,,,,
2019-06-23T21:00:00,16.0,PM2.5,UG/M3,3.9,1.0,,,,,
2019-06-23T22:00:00,17.0,PM2.5,UG/M3,4.1,1.0,,,,,
2019-06-23T23:00:00,18.0,PM2.5,UG/M3,4.3,1.0,,,,,
2019-06-24T00:00:00,18.0,PM2.5,UG/M3,4.4,1.0,,,,,
2019-06-24T01:00:00,18.0,PM2.5,UG/M3,4.4,1.0,,,,,
2019-06-24T02:00:00,19.0,PM2.5,UG/M3,4.6,1.0,,,,,
2019-06-24T03:00:00,20.0,PM2.5,UG/M3,4.8,1.0,,,,,
2019-06-24T04:00:00,21.0,PM2.5,UG/M3,5.0,1.0,,,,,
2019-06-24T05:00:00,22.0,PM2.5,UG/M3,5.2,1.0,,,,,
2019-06-24T06:00:00,23.0,PM2.5,UG/M3,5.4,1.0,,,,,
2019-06-24T07:00:00,23.0,PM2.5,UG/M3,5.6,1.0,,,,,
2019-06-24T08:00:00,25.0,PM2.5,UG/M3,6.1,1.0,,,,,
2019-06-24T09:00:00,28.0,PM2.5,UG/M3,6.6,1.0,,,,,
2019-06-24T10:00:00,30.0,PM2.5,UG/M3,7.3,1.0,,,,,
2019-06-24T11:00:00,33.0,PM2.5,UG/M3,8.0,1.0,,,,,
2019-06-24T12:00:00,36.0,PM2.5,UG/M3,8.6,1.0,,,,,
2019-06-24T13:00:00,38.0,PM2.5,UG/M3,9.0,1.0,,,,,
2019-06-24T14:00:00,39.0,PM2.5,UG/M3,9.4,1.0,,,,,
2019-06-24T15:00:00,41.0,PM2.5,UG/M3,9.8,1.0,,,,,
2019-06-24T16:00:00,42.0,PM2.5,UG/M3,10.1,1.0,,,,,
2019-06-24T17:00:00,43.0,PM2.5,UG/M3,10.3,1.0,,,,,
2019-06-24T18:00:00,44.0,PM2.5,UG/M3,10.6,1.0,,,,,
2019-06-24T19:00:00,45.0,PM2.5,UG/M3,10.7,1.0,,,,,
2019-06-24T20:00:00,46.0,PM2.5,UG/M3,11.0,1.0,,,,,
2019-06-24T21:00:00,46.0,PM2.5,UG/M3,11.0,1.0,,,,,
2019-06-24T22:00:00,46.0,PM2.5,UG/M3,11.1,1.0,,,,,
2019-06-24T23:00:00,47.0,PM2.5,UG/M3,11.2,1.0,,,,,
2019-06-25T00:00:00,48.0,PM2.5,UG/M3,11.5,1.0,,,,,
2019-06-25T01:00:00,50.0,PM2.5,UG/M3,12.0,1.0,,,,,
2019-06-25T02:00:00,51.0,PM2.5,UG/M3,12.3,2.0,,,,,
2019-06-25T03:00:00,51.0,PM2.5,UG/M3,12.2,2.0,,,,,
2019-06-25T04:00:00,50.0,PM2.5,UG/M3,12.0,1.0,,,,,
2019-06-25T05:00:00,49.0,PM2.5,UG/M3,11.7,1.0,,,,,
2019-06-25T06:00:00,49.0,PM2.5,UG/M3,11.7,1.0,,,,,
2019-06-25T07:00:00,48.0,PM2.5,UG/M3,11.4,1.0,,,,,
2019-06-25T08:00:00,47.0,PM2.5,UG/M3,11.2,1.0,,,,,
2019-06-25T09:00:00,46.0,PM2.5,UG/M3,11.0,1.0,,,,,
2019-06-25T10:00:00,45.0,PM2.5,UG/M3,10.7,1.0,,,,,
2019-06-25T11:00:00,43.0,PM2.5,UG/M3,10.4,1.0,,,,,
2019-06-25T12:00:00,43.0,PM2.5,UG/M3,10.3,1.0,,,,,
2019-06-25T13:00:00,43.0,PM2.5,UG/M3,10.4,1.0,,,,,
2019-06-25T14:00:00,44.0,PM2.5,UG/M3,10.5,1.0,,,,,
2019-06-25T15:00:00,44.0,PM2.5,UG/M3,10.6,1.0,,,,,
2019-06-25T16:00:00,44.0,PM2.5,UG/M3,10.5,1.0,,,,,
2019-06-25T17:00:00,44.0,PM2.5,UG/M3,10.5,1.0,,,,,
2019-06-25T18:00:00,43.0,PM2.5,UG/M3,10.4,1.0,,,,,
2019-06-25T19:00:00,43.0,PM2.5,UG/M3,10.2,1.0,,,,,
2019-06-25T20:00:00,41.0,PM2.5,UG/M3,9.8,1.0,,,,,
2019-06-25T21:00:00,40.0,PM2.5,UG/M3,9.7,1.0,,,,,
2019-06-25T22:00:00,39.0,PM2.5,UG/M3,9.4,1.0,,,,,
2019-06-25T23:00:00,38.0,PM2.5,UG/M3,9.2,1.0,,,,,
2019-06-26T00:00:00,36.0,PM2.5,UG/M3,8.6,1.0,,,,,
2019-06-26T01:00:00,34.0,PM2.5,UG/M3,8.2,1.0,,,,,
2019-06-26T02:00:00,33.0,PM2.5,UG/M3,7.8,1.0,,,,,
2019-06-26T03:00:00,32.0,PM2.5,UG/M3,7.7,1.0,,,,,
2019-06-26T04:00:00,33.0,PM2.5,UG/M3,7.8,1.0,,,,,
2019-06-26T05:00:00,33.0,PM2.5,UG/M3,7.9,1.0,,,,,
2019-06-26T06:00:00,33.0,PM2.5,UG/M3,8.0,1.0,,,,,
2019-06-26T07:00:00,35.0,PM2.5,UG/M3,8.3,1.0,,,,,
2019-06-26T08:00:00,34.0,PM2.5,UG/M3,8.2,1.0,,,,,
2019-06-26T09:00:00,34.0,PM2.5,UG/M3,8.1,1.0,,,,,
2019-06-26T10:00:00,33.0,PM2.5,UG/M3,8.0,1.0,,,,,
2019-06-26T11:00:00,33.0,PM2.5,UG/M3,7.8,1.0,,,,,
2019-06-26T12:00:00,32.0,PM2.5,UG/M3,7.7,1.0,,,,,
2019-06-26T13:00:00,31.0,PM2.5,UG/M3,7.4,1.0,,,,,
2019-06-26T14:00:00,30.0,PM2.5,UG/M3,7.2,1.0,,,,,
2019-06-26T15:00:00,29.0,PM2.5,UG/M3,7.0,1.0,,,,,
2019-06-26T16:00:00,29.0,PM2.5,UG/M3,7.0,1.0,,,,,
2019-06-26T17:00:00,28.0,PM2.5,UG/M3,6.8,1.0,58.0,OZONE,PPB,57.0,2.0
2019-06-26T18:00:00,28.0,PM2.5,UG/M3,6.7,1.0,54.0,OZONE,PPB,56.0,2.0
2019-06-26T19:00:00,28.0,PM2.5,UG/M3,6.8,1.0,50.0,OZONE,PPB,54.0,1.0
2019-06-26T20:00:00,28.0,PM2.5,UG/M3,6.7,1.0,46.0,OZONE,PPB,50.0,1.0
2019-06-26T21:00:00,28.0,PM2.5,UG/M3,6.8,1.0,43.0,OZONE,PPB,46.0,1.0
2019-06-26T22:00:00,29.0,PM2.5,UG/M3,6.9,1.0,40.0,OZONE,PPB,43.0,1.0
2019-06-26T23:00:00,30.0,PM2.5,UG/M3,7.1,1.0,37.0,OZONE,PPB,40.0,1.0
2019-06-27T00:00:00,30.0,PM2.5,UG/M3,7.2,1.0,34.0,OZONE,PPB,37.0,1.0
2019-06-27T01:00:00,29.0,PM2.5,UG/M3,6.9,1.0,32.0,OZONE,PPB,35.0,1.0
2019-06-27T02:00:00,29.0,PM2.5,UG/M3,7.0,1.0,31.0,OZONE,PPB,33.0,1.0
2019-06-27T03:00:00,30.0,PM2.5,UG/M3,7.1,1.0,29.0,OZONE,PPB,31.0,1.0
2019-06-27T04:00:00,29.0,PM2.5,UG/M3,6.9,1.0,28.0,OZONE,PPB,30.0,1.0
2019-06-27T05:00:00,28.0,PM2.5,UG/M3,6.8,1.0,29.0,OZONE,PPB,31.0,1.0
2019-06-27T06:00:00,29.0,PM2.5,UG/M3,6.9,1.0,30.0,OZONE,PPB,32.0,1.0
2019-06-27T07:00:00,27.0,PM2.5,UG/M3,6.5,1.0,32.0,OZONE,PPB,35.0,1.0
2019-06-27T08:00:00,26.0,PM2.5,UG/M3,6.3,1.0,36.0,OZONE,PPB,39.0,1.0
2019-06-27T09:00:00,25.0,PM2.5,UG/M3,6.1,1.0,40.0,OZONE,PPB,43.0,1.0
2019-06-27T10:00:00,25.0,PM2.5,UG/M3,6.0,1.0,44.0,OZONE,PPB,47.0,1.0
2019-06-27T11:00:00,24.0,PM2.5,UG/M3,5.7,1.0,47.0,OZONE,PPB,51.0,1.0
2019-06-27T12:00:00,23.0,PM2.5,UG/M3,5.6,1.0,49.0,OZONE,PPB,53.0,1.0
2019-06-27T13:00:00,23.0,PM2.5,UG/M3,5.4,1.0,58.0,OZONE,PPB,57.0,2.0
2019-06-27T14:00:00,21.0,PM2.5,UG/M3,5.1,1.0,61.0,OZONE,PPB,58.0,2.0
2019-06-27T15:00:00,21.0,PM2.5,UG/M3,5.1,1.0,54.0,OZONE,PPB,56.0,2.0
2019-06-27T16:00:00,21.0,PM2.5,UG/M3,5.1,1.0,49.0,OZONE,PPB,53.0,1.0
2019-06-27T17:00:00,23.0,PM2.5,UG/M3,5.4,1.0,45.0,OZONE,PPB,49.0,1.0
2019-06-27T18:00:00,24.0,PM2.5,UG/M3,5.7,1.0,42.0,OZONE,PPB,45.0,1.0
2019-06-27T19:00:00,25.0,PM2.5,UG/M3,5.9,1.0,38.0,OZONE,PPB,41.0,1.0
2019-06-27T20:00:00,25.0,PM2.5,UG/M3,6.0,1.0,34.0,OZONE,PPB,37.0,1.0
2019-06-27T21:00:00,26.0,PM2.5,UG/M3,6.2,1.0,31.0,OZONE,PPB,33.0,1.0
2019-06-27T22:00:00,25.0,PM2.5,UG/M3,6.1,1.0,27.0,OZONE,PPB,29.0,1.0
2019-06-27T23:00:00,25.0,PM2.5,UG/M3,6.1,1.0,24.0,OZONE,PPB,26.0,1.0
2019-06-28T00:00:00,25.0,PM2.5,UG/M3,6.1,1.0,21.0,OZONE,PPB,23.0,1.0
2019-06-28T01:00:00,26.0,PM2.5,UG/M3,6.3,1.0,17.0,OZONE,PPB,18.0,1.0
2019-06-28T02:00:00,27.0,PM2.5,UG/M3,6.4,1.0,15.0,OZONE,PPB,16.0,1.0
2019-06-28T03:00:00,28.0,PM2.5,UG/M3,6.6,1.0,13.0,OZONE,PPB,14.0,1.0
2019-06-28T04:00:00,30.0,PM2.5,UG/M3,7.1,1.0,12.0,OZONE,PPB,13.0,1.0
2019-06-28T05:00:00,31.0,PM2.5,UG/M3,7.5,1.0,11.0,OZONE,PPB,12.0,1.0
2019-06-28T06:00:00,32.0,PM2.5,UG/M3,7.7,1.0,13.0,OZONE,PPB,14.0,1.0
2019-06-28T07:00:00,35.0,PM2.5,UG/M3,8.3,1.0,17.0,OZONE,PPB,18.0,1.0
2019-06-28T08:00:00,35.0,PM2.5,UG/M3,8.4,1.0,22.0,OZONE,PPB,24.0,1.0
2019-06-28T09:00:00,35.0,PM2.5,UG/M3,8.5,1.0,29.0,OZONE,PPB,31.0,1.0
2019-06-28T10:00:00,36.0,PM2.5,UG/M3,8.6,1.0,38.0,OZONE,PPB,41.0,1.0
2019-06-28T11:00:00,36.0,PM2.5,UG/M3,8.6,1.0,47.0,OZONE,PPB,51.0,1.0
2019-06-28T12:00:00,37.0,PM2.5,UG/M3,8.8,1.0,67.0,OZONE,PPB,60.0,2.0
2019-06-28T13:00:00,38.0,PM2.5,UG/M3,9.1,1.0,101.0,OZONE,PPB,71.0,3.0
2019-06-28T14:00:00,40.0,PM2.5,UG/M3,9.6,1.0,129.0,OZONE,PPB,79.0,3.0
2019-06-28T15:00:00,42.0,PM2.5,UG/M3,10.0,1.0,136.0,OZONE,PPB,81.0,3.0
2019-06-28T16:00:00,44.0,PM2.5,UG/M3,10.5,1.0,136.0,OZONE,PPB,81.0,3.0
2019-06-28T17:00:00,45.0,PM2.5,UG/M3,10.9,1.0,126.0,OZONE,PPB,78.0,3.0
2019-06-28T18:00:00,48.0,PM2.5,UG/M3,11.5,1.0,115.0,OZONE,PPB,75.0,3.0
2019-06-28T19:00:00,51.0,PM2.5,UG/M3,12.1,2.0,100.0,OZONE,PPB,70.0,2.0
2019-06-28T20:00:00,52.0,PM2.5,UG/M3,12.8,2.0,87.0,OZONE,PPB,66.0,2.0
2019-06-28T21:00:00,54.0,PM2.5,UG/M3,13.3,2.0,64.0,OZONE,PPB,59.0,2.0
2019-06-28T22:00:00,55.0,PM2.5,UG/M3,14.1,2.0,49.0,OZONE,PPB,53.0,1.0
2019-06-28T23:00:00,56.0,PM2.5,UG/M3,14.6,2.0,46.0,OZONE,PPB,50.0,1.0
2019-06-29T00:00:00,56.0,PM2.5,UG/M3,14.6,2.0,45.0,OZONE,PPB,49.0,1.0
2019-06-29T01:00:00,57.0,PM2.5,UG/M3,15.1,2.0,44.0,OZONE,PPB,47.0,1.0
